SUBJECT_DESC,CAMPUS_DESC,STUDENT_CAMPUS_DESC,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,MEETING_TYPE_DESC,CRN,Professor,Subject,Course,Section,Title,Credits,Building,Room,Sub Academic Term,Days,Time,Class Status TBA,Max Enrollment,Actual Enrolled,Course Text Narrative
"Borgianini, Stephen A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27595,"Borgianini, Stephen A.",BIOL,B301L,01L,Ecology and Evolution Lab,1,SCITEC,118,20 - Beaufort Full Term,  W    ,3:00 PM - 5:50 PM,,24,24,
"Borgianini, Stephen A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27597,"Borgianini, Stephen A.",BIOL,B301L,03L,Ecology and Evolution Lab,1,SCITEC,114,20 - Beaufort Full Term,    F  ,2:30 PM - 5:20 PM,,24,23,
"Borgianini, Stephen A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31348,"Borgianini, Stephen A.",BIOL,B399,IS2,Independent Study,3,,,20 - Beaufort Full Term,       ,,TBA,1,1,The effect of and Invasive moth on dune communities (McCarty)
"Bowen, John R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27729,"Bowen, John R.",BADM,B324,01A,Commercial Law,3,SCITEC,223,2A - Beaufort First Half Term,     S ,12:30 PM - 3:00 PM,,30,22,
"Bowen, John R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27729,"Bowen, John R.",BADM,B324,01A,Commercial Law,3,SCITEC,223,2A - Beaufort First Half Term,     S ,12:30 PM - 5:30 PM,,30,22,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27562,"Boyle, William P.",PHYS,B101,01W,Physics of How Things Work I,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,36,23,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27563,"Boyle, William P.",PHYS,B101L,0WL,Physics How Things Work I Lab,1,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,9,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27622,"Boyle, William P.",PHYS,B201,001,General Physics I,3,SCITEC,122,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,30,26,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27622,"Boyle, William P.",PHYS,B201,001,General Physics I,3,SCITEC,122,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,30,26,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29418,"Boyle, William P.",PHYS,B201,002,General Physics I,3,SCITEC,123,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,20,10,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,29418,"Boyle, William P.",PHYS,B201,002,General Physics I,3,SCITEC,123,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,20,10,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31484,"Boyle, William P.",PHYS,B201,CH1,General Physics I,3,SCITEC,122,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,0,1,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31484,"Boyle, William P.",PHYS,B201,CH1,General Physics I,3,SCITEC,122,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,0,1,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27624,"Boyle, William P.",PHYS,B201L,01L,General Physics Lab I,1,SCITEC,136,20 - Beaufort Full Term, T     ,3:05 PM - 5:55 PM,,17,17,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27625,"Boyle, William P.",PHYS,B201L,02L,General Physics Lab I,1,SCITEC,136,20 - Beaufort Full Term,  W    ,3:30 PM - 6:20 PM,,14,12,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27626,"Boyle, William P.",PHYS,B201L,B1L,General Physics Lab I,1,MSCIE,102,20 - Beaufort Full Term,   Th   ,4:00 PM - 6:50 PM,,15,4,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27627,"Boyle, William P.",PHYS,B211,001,Essentials of Physics I,3,SCITEC,122,20 - Beaufort Full Term, T Th   ,12:15 PM - 1:30 PM,,24,8,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27627,"Boyle, William P.",PHYS,B211,001,Essentials of Physics I,3,SCITEC,122,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,24,8,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27629,"Boyle, William P.",PHYS,B211L,01L,Essentials of Physics I Lab,1,SCITEC,136,20 - Beaufort Full Term, T     ,3:05 PM - 5:55 PM,,7,7,
"Boyle, William P.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27631,"Boyle, William P.",PHYS,B211L,B1L,Essentials of Physics I Lab,1,MSCIE,102,20 - Beaufort Full Term,   Th   ,4:00 PM - 6:50 PM,,5,0,
"Brandt, Kenneth C.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27560,"Brandt, Kenneth C.",ASTR,B111,01W,Descriptive Astronomy I,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,22,
"Brandt, Kenneth C.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27561,"Brandt, Kenneth C.",ASTR,B111L,0WL,Descriptive Astronomy I Lab,1,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,7,
"Brockington, Djuanna M.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27685,"Brockington, Djuanna M.",HMSV,B402,01W,Nonprofit Management & Funding,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,11,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27633,"Brugler, Mercer R.",BIOL,B100H,B01,Biology Honors Seminar,1,CFA,100,20 - Beaufort Full Term,   Th   ,4:40 PM - 5:30 PM,,24,15,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27635,"Brugler, Mercer R.",BIOL,B101,LC1,Biological Principles I,4,CFA,100,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,20,16,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27635,"Brugler, Mercer R.",BIOL,B101,LC1,Biological Principles I,4,CFA,100,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,20,16,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27636,"Brugler, Mercer R.",BIOL,B101,LC2,Biological Principles I,4,CFA,100,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,12,10, Brugler Lec / TBA Lab(Hidden)
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27636,"Brugler, Mercer R.",BIOL,B101,LC2,Biological Principles I,4,MSCIE,101,20 - Beaufort Full Term,   Th   ,1:35 PM - 4:25 PM,,12,10, Brugler Lec / TBA Lab(Hidden)
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27636,"Brugler, Mercer R.",BIOL,B101,LC2,Biological Principles I,4,CFA,100,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,12,10, Brugler Lec / TBA Lab(Hidden)
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29377,"Brugler, Mercer R.",BIOL,B295,001,Directed Studies in Biology,1,,,20 - Beaufort Full Term,       ,,TBA,1,1,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31482,"Brugler, Mercer R.",BIOL,B301,CH1,Ecology and Evolution,3,CFA,100,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,0,8,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31482,"Brugler, Mercer R.",BIOL,B301,CH1,Ecology and Evolution,3,CFA,100,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,0,8,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27640,"Brugler, Mercer R.",BIOL,B301,LC1,Ecology and Evolution,3,CFA,100,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,20,12,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27640,"Brugler, Mercer R.",BIOL,B301,LC1,Ecology and Evolution,3,CFA,100,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,20,12,
"Brugler, Mercer R.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27641,"Brugler, Mercer R.",BIOL,B301L,LCL,Ecology and Evolution Lab,1,MSCIE,102,20 - Beaufort Full Term, T     ,1:30 PM - 4:20 PM,,20,18,
"Buldo, Deborah A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26432,"Buldo, Deborah A.",NURS,B326C,01L,Clinical Care of Adults w/ Acu,3,SCITEC,260,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:40 AM,,24,21,
"Buldo, Deborah A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26434,"Buldo, Deborah A.",NURS,B326C,02L,Clinical Care of Adults w/ Acu,3,SCITEC,260,20 - Beaufort Full Term,   Th   ,12:00 PM - 2:40 PM,,24,19,
"Buldo, Deborah A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26489,"Buldo, Deborah A.",NURS,B422C,01L,Clinical Care in Public & Comm,3,SCITEC,260,20 - Beaufort Full Term,    F  ,8:00 AM - 10:40 AM,,24,24,
"Buldo, Deborah A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26492,"Buldo, Deborah A.",NURS,B422C,02L,Clinical Care in Public & Comm,3,SCITEC,260,20 - Beaufort Full Term,    F  ,12:00 PM - 2:40 PM,,24,9,
"Burcin, Laura B.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28429,"Burcin, Laura B.",CSCI,B101,01W,Intro to Computer Concepts,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,21,
"Burcin, Laura B.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28430,"Burcin, Laura B.",CSCI,B101,02W,Intro to Computer Concepts,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,22,
"Byerly, Robin T.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28208,"Byerly, Robin T.",COMM,B140,004,Public Communication,3,HARG,276,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,25,25,Robin Byerly
"Byerly, Robin T.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28208,"Byerly, Robin T.",COMM,B140,004,Public Communication,3,HARG,276,20 - Beaufort Full Term, T     ,10:45 AM - 1:15 PM,,25,25,Robin Byerly
"Byerly, Robin T.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28200,"Byerly, Robin T.",COMM,B140,005,Public Communication,3,HARG,275,20 - Beaufort Full Term, T Th   ,12:15 PM - 1:30 PM,,25,25,Robin Byerly
"Byerly, Robin T.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28200,"Byerly, Robin T.",COMM,B140,005,Public Communication,3,HARG,275,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,25,25,Robin Byerly
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28450,"Canada, Brian A.",CSCI,B145,007,Object-Oriented Programming I,4,LIBR2,241,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:40 PM,,12,14,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28450,"Canada, Brian A.",CSCI,B145,007,Object-Oriented Programming I,4,LIBR2,241,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,12,14,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31462,"Canada, Brian A.",CSCI,B145,CH7,Object-Oriented Programming I,4,LIBR2,241,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:40 PM,,0,1,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31462,"Canada, Brian A.",CSCI,B145,CH7,Object-Oriented Programming I,4,LIBR2,241,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,0,1,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28436,"Canada, Brian A.",CSCI,B409,B01,Selected Topics in Computing,3,VAD,200,20 - Beaufort Full Term, T Th   ,5:30 PM - 7:45 PM,,0,10,Agile Practices in Video Game Production
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28436,"Canada, Brian A.",CSCI,B409,B01,Selected Topics in Computing,3,VAD,200,20 - Beaufort Full Term, T     ,7:00 PM - 9:30 PM,,0,10,Agile Practices in Video Game Production
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29690,"Canada, Brian A.",CSCI,B699,001,Industrial/Research Internship,1,,,20 - Beaufort Full Term,       ,,TBA,0,1,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29166,"Canada, Brian A.",CSCI,B797,001,Research Project,3,,,20 - Beaufort Full Term,       ,,TBA,0,1,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,29343,"Canada, Brian A.",CSCI,B799,001,Master's Thesis,3,,,20 - Beaufort Full Term,       ,,TBA,0,1,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27584,"Capello, Rebecca K.",BIOL,B243,001,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M W F  ,10:00 AM - 10:50 AM,,24,23,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27584,"Capello, Rebecca K.",BIOL,B243,001,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,24,23,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27585,"Capello, Rebecca K.",BIOL,B243,002,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M W F  ,10:00 AM - 10:50 AM,,24,24,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27585,"Capello, Rebecca K.",BIOL,B243,002,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,24,24,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27588,"Capello, Rebecca K.",BIOL,B243,005,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M W    ,3:30 PM - 4:45 PM,,24,21,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27588,"Capello, Rebecca K.",BIOL,B243,005,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,  W    ,4:15 PM - 6:45 PM,,24,21,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27589,"Capello, Rebecca K.",BIOL,B243,006,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M W    ,3:30 PM - 4:45 PM,,24,23,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27589,"Capello, Rebecca K.",BIOL,B243,006,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,  W    ,4:15 PM - 6:45 PM,,24,23,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31101,"Capello, Rebecca K.",BIOL,B243,007,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M W F  ,10:00 AM - 10:50 AM,,24,16,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31101,"Capello, Rebecca K.",BIOL,B243,007,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,24,16,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31493,"Capello, Rebecca K.",BIOL,B243,CH5,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,M W    ,3:30 PM - 4:45 PM,,0,1,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31493,"Capello, Rebecca K.",BIOL,B243,CH5,Human Anatomy and Physiology I,4,LIBR2,237,20 - Beaufort Full Term,  W    ,4:15 PM - 6:45 PM,,0,1,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27643,"Capello, Rebecca K.",BIOL,B243,LC1,Human Anatomy and Physiology I,4,CFA,102,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,20,19,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27643,"Capello, Rebecca K.",BIOL,B243,LC1,Human Anatomy and Physiology I,4,CFA,102,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,20,19,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27643,"Capello, Rebecca K.",BIOL,B243,LC1,Human Anatomy and Physiology I,4,MSCIE,101,20 - Beaufort Full Term, T     ,9:25 AM - 11:15 AM,,20,19,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,30825,"Capello, Rebecca K.",BIOL,B243,LC2,Human Anatomy and Physiology I,4,CFA,102,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,20,10,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,30825,"Capello, Rebecca K.",BIOL,B243,LC2,Human Anatomy and Physiology I,4,CFA,102,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,20,10,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27583,"Capello, Rebecca K.",BIOL,B244,01W,Human Anatomy and Physiolgy II,4,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,21,
"Carberry, Patrick J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27766,"Carberry, Patrick J.",BADM,B363,001,Business Finance,3,SCITEC,123,20 - Beaufort Full Term, T Th   ,4:30 PM - 5:45 PM,,25,25,
"Carberry, Patrick J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27766,"Carberry, Patrick J.",BADM,B363,001,Business Finance,3,SCITEC,123,20 - Beaufort Full Term,   Th   ,4:15 PM - 6:45 PM,,25,25,
"Catma, Serkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27730,"Catma, Serkan",ECON,B221,01W,Microeconomics,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,30,27,
"Catma, Serkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27731,"Catma, Serkan",ECON,B221,02W,Microeconomics,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,30,25,
"Catma, Serkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27732,"Catma, Serkan",ECON,B222,001,Macroeconomics,3,HARG,156,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,60,57,
"Catma, Serkan",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27732,"Catma, Serkan",ECON,B222,001,Macroeconomics,3,HARG,156,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,60,57,
"Cavanagh, Kimberly K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26040,"Cavanagh, Kimberly K.",ANTH,B101,001,"Primates, People and Prehist",3,LIBR2,267,20 - Beaufort Full Term,M W    ,12:00 PM - 1:15 PM,,68,67,
"Cavanagh, Kimberly K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26040,"Cavanagh, Kimberly K.",ANTH,B101,001,"Primates, People and Prehist",3,LIBR2,267,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,68,67,
"Cavanagh, Kimberly K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26047,"Cavanagh, Kimberly K.",ANTH,B344,001,Anthropology of Tourism,3,LIBR2,267,20 - Beaufort Full Term,M W    ,1:30 PM - 2:20 PM,,25,20,
"Cavanagh, Kimberly K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,26047,"Cavanagh, Kimberly K.",ANTH,B344,001,Anthropology of Tourism,3,LIBR2,267,20 - Beaufort Full Term,M      ,1:30 PM - 2:20 PM,,25,20,
"Cavanagh, Kimberly K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26047,"Cavanagh, Kimberly K.",ANTH,B344,001,Anthropology of Tourism,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,20,
"Cavanagh, Kimberly K.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26052,"Cavanagh, Kimberly K.",ANTH,B452,01W,Medical Anthropology,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,24,
"Cieplowski, Tyler",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27357,"Cieplowski, Tyler",ARTS,B225,B23,Sculpture I,3,VAD,112,20 - Beaufort Full Term, T Th   ,12:15 PM - 2:30 PM,,10,8,
"Cieplowski, Tyler",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27357,"Cieplowski, Tyler",ARTS,B225,B23,Sculpture I,3,VAD,112,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,10,8,
"Cieplowski, Tyler",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27358,"Cieplowski, Tyler",ARTS,B325,B23,Sculpture II,3,VAD,112,20 - Beaufort Full Term, T Th   ,12:15 PM - 2:30 PM,,5,2,
"Cieplowski, Tyler",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27358,"Cieplowski, Tyler",ARTS,B325,B23,Sculpture II,3,VAD,112,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,5,2,
"Cieplowski, Tyler",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27359,"Cieplowski, Tyler",ARTS,B326,B23,Sculpture III,3,VAD,112,20 - Beaufort Full Term, T Th   ,12:15 PM - 2:30 PM,,5,0,
"Cieplowski, Tyler",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27359,"Cieplowski, Tyler",ARTS,B326,B23,Sculpture III,3,VAD,112,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,5,0,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27361,"Ciresi, Lisa V.",ARTH,B105,001,History of Western Art I,3,HARG,271,20 - Beaufort Full Term,M W    ,3:30 PM - 4:45 PM,,25,22,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27361,"Ciresi, Lisa V.",ARTH,B105,001,History of Western Art I,3,HARG,271,20 - Beaufort Full Term,  W    ,4:15 PM - 6:45 PM,,25,22,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27363,"Ciresi, Lisa V.",ARTH,B105,B01,History of Western Art I,3,CFA,202,20 - Beaufort Full Term,M W    ,10:00 AM - 11:15 AM,,25,22,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27363,"Ciresi, Lisa V.",ARTH,B105,B01,History of Western Art I,3,CFA,202,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,25,22,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31497,"Ciresi, Lisa V.",ARTH,B105,CH1,History of Western Art I,3,CFA,202,20 - Beaufort Full Term,M W    ,10:00 AM - 11:15 AM,,0,3,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,31497,"Ciresi, Lisa V.",ARTH,B105,CH1,History of Western Art I,3,CFA,202,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,0,3,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27365,"Ciresi, Lisa V.",ARTH,B106,001,History of Western Art II,3,HARG,271,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,25,21,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27365,"Ciresi, Lisa V.",ARTH,B106,001,History of Western Art II,3,HARG,271,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,25,21,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,27366,"Ciresi, Lisa V.",ARTH,B315,B01,History of Medieval Art,3,CFA,202,20 - Beaufort Full Term,M W    ,12:00 PM - 1:15 PM,,25,10,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,27366,"Ciresi, Lisa V.",ARTH,B315,B01,History of Medieval Art,3,CFA,202,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,25,10,
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26264,"Cohan, Deborah J.",SOCY,B101,001,Introductory Sociology,3,LIBR2,267,20 - Beaufort Full Term,    F  ,11:00 AM - 11:50 AM,,55,43,
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26264,"Cohan, Deborah J.",SOCY,B101,001,Introductory Sociology,3,WEB2,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,55,43,
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26289,"Cohan, Deborah J.",SOCY,B323,P1A,Sociology of Deviant Behavior,3,WEB2,BEAUFORT,2A - Beaufort First Half Term,       ,,TBA,25,23,PC10 / SOCY5
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,26292,"Cohan, Deborah J.",SOCY,B349,P1A,Sociology of Food,3,WEB2,BEAUFORT,2A - Beaufort First Half Term,       ,,TBA,25,19,PC10 / SOCY5
"Comitz, Paul H.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28431,"Comitz, Paul H.",ISAT,B317,B01,Intro to Digital Forensics,3,1100BO,104,20 - Beaufort Full Term,M W    ,12:00 PM - 1:15 PM,,24,8,
"Comitz, Paul H.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28431,"Comitz, Paul H.",ISAT,B317,B01,Intro to Digital Forensics,3,1100BO,104,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,24,8,
"Comitz, Paul H.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,28432,"Comitz, Paul H.",ISAT,B401,B01,Information Security Principle,3,1100BO,104,20 - Beaufort Full Term,M W    ,1:30 PM - 2:45 PM,,24,14,
"Comitz, Paul H.",USC Beaufort,USC Beaufort,202308,Fall 2023,Exam,28432,"Comitz, Paul H.",ISAT,B401,B01,Information Security Principle,3,1100BO,104,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,24,14,
"Comitz, Paul H.",USC Beaufort,USC Beaufort,202308,Fall 2023,Class,31038,"Comitz, Paul H.",ISAT,B409,B01,Special Topics in Security,3,1100BO,104,20 - Beaufort Full Term,M W    ,6:00 PM - 7:15 PM,,24,8,Machine Learning for Cybersecurity
